29
         229690 function calls (226275 primitive calls) in 1.378 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 shutil.py:34(SpecialFileError)
        1    0.000    0.000    0.000    0.000 art3d.py:92(Line3D)
        1    0.000    0.000    0.000    0.000 backend_agg.py:288(option_image_nocomposite)
        1    0.000    0.000    0.000    0.000 ticker.py:1523(AutoMinorLocator)
        1    0.000    0.000    0.000    0.000 arrayprint.py:655(LongFloatFormat)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:175(ResolutionError)
        1    0.000    0.000    0.000    0.000 axes.py:2863(set_navigate_mode)
        1    0.000    0.000    0.000    0.000 errors.py:79(LibError)
        1    0.000    0.000    0.000    0.000 __init__.py:172(c_ushort)
        1    0.000    0.000    0.000    0.000 decimal.py:299(Rounded)
       17    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 cbook.py:136(tofloat)
        1    0.000    0.000    0.000    0.000 ticker.py:677(LogFormatterMathtext)
        1    0.000    0.000    0.000    0.000 urllib2.py:895(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 collections.py:594(update_scalarmappable)
        1    0.000    0.000    0.000    0.000 patches.py:1899(Round4)
        1    0.000    0.000    0.000    0.000 patches.py:2048(Roundtooth)
        4    0.000    0.000    0.000    0.000 core.py:2443(__get__)
        1    0.000    0.000    0.000    0.000 polar.py:172(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 __init__.py:400(checkdep_usetex)
        1    0.000    0.000    0.000    0.000 compat.py:113(Pickler)
        1    0.000    0.000    0.000    0.000 axes.py:979(get_aspect)
        1    0.000    0.000    0.000    0.000 core.py:766(_DomainSafeDivide)
        1    0.000    0.000    0.000    0.000 calendar.py:531(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:12(DummyArray)
        1    0.000    0.000    0.000    0.000 mlab.py:2363(FormatString)
        1    0.000    0.000    0.000    0.000 patches.py:182(get_edgecolor)
        1    0.000    0.000    0.000    0.000 ticker.py:263(FuncFormatter)
        1    0.000    0.000    0.000    0.000 decimal.py:322(Overflow)
        1    0.000    0.000    0.000    0.000 patches.py:3440(Fancy)
        1    0.000    0.000    0.000    0.000 axes.py:8539(get_subplotspec)
        1    0.000    0.000    0.000    0.000 patches.py:1725(Square)
        1    0.000    0.000    0.000    0.000 plistlib.py:395(__init__)
        1    0.000    0.000    0.000    0.000 linalg.py:37(LinAlgError)
        3    0.000    0.000    0.000    0.000 pkg_resources.py:1782(register_namespace_handler)
        1    0.000    0.000    0.000    0.000 mathtext.py:1758(NegFill)
        1    0.000    0.000    0.000    0.000 collections.py:257(set_pickradius)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:2203(version)
        1    0.000    0.000    0.000    0.000 legend_handler.py:390(HandlerErrorbar)
        1    0.000    0.000    0.000    0.000 case.py:97(_AssertRaisesContext)
        1    0.000    0.000    0.000    0.000 legend_handler.py:175(HandlerLine2D)
        2    0.000    0.000    0.000    0.000 core.py:3129(_get_mask)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:232(ParseSyntaxException)
        1    0.000    0.000    0.000    0.000 case.py:44(_UnexpectedSuccess)
        1    0.000    0.000    0.000    0.000 rrule.py:826(_genitem)
        1    0.000    0.000    0.000    0.000 __init__.py:180(c_ulong)
        1    0.000    0.000    0.000    0.000 decimal.py:235(DivisionByZero)
        1    0.000    0.000    0.000    0.000 dviread.py:640(PsfontsMap)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1142(DrawEvent)
        1    0.000    0.000    0.000    0.000 parser.py:147(_resultbase)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2748(NotAny)
        1    0.000    0.000    0.000    0.000 urlparse.py:121(ParseResult)
        1    0.000    0.000    0.000    0.000 scale.py:315(SymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 shutil.py:31(Error)
        2    0.000    0.000    0.000    0.000 sre_parse.py:213(isdigit)
        1    0.000    0.000    0.000    0.000 axes.py:777(set_axes_locator)
        1    0.000    0.000    0.000    0.000 urllib2.py:1353(FTPHandler)
        1    0.000    0.000    0.000    0.000 axes.py:2849(set_navigate)
        1    0.000    0.000    0.000    0.000 axis.py:593(Ticker)
        1    0.000    0.000    0.000    0.000 __init__.py:159(py_object)
        1    0.000    0.000    0.000    0.000 _iotools.py:428(ConverterError)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2240(WordStart)
        1    0.000    0.000    0.000    0.000 httplib.py:1246(BadStatusLine)
        1    0.000    0.000    0.000    0.000 pickle.py:69(UnpicklingError)
        1    0.000    0.000    0.000    0.000 mathtext.py:1859(AutoWidthChar)
        1    0.000    0.000    0.000    0.000 scale.py:151(Log2Transform)
        1    0.000    0.000    0.000    0.000 suite.py:252(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 mathtext.py:1830(AutoHeightChar)
        1    0.000    0.000    0.000    0.000 patches.py:3086(CurveAB)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1156(ResizeEvent)
        1    0.000    0.000    0.000    0.000 decimal.py:5670(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:1546(Literal)
        1    0.000    0.000    0.000    0.000 inspect.py:632(BlockFinder)
        1    0.000    0.000    0.000    0.000 scale.py:114(LogTransformBase)
        1    0.000    0.000    0.000    0.000 __init__.py:294(c_wchar)
        1    0.000    0.000    0.000    0.000 mlab.py:2414(FormatBool)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2390(_ErrorStop)
        1    0.000    0.000    0.000    0.000 io.py:87(TextIOBase)
        1    0.000    0.000    0.000    0.000 core.py:728(_DomainCheckInterval)
        1    0.000    0.000    0.000    0.000 decimal.py:273(Inexact)
        1    0.000    0.000    0.000    0.000 calendar.py:28(IllegalWeekdayError)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1627(ImpLoader)
        1    0.000    0.000    0.000    0.000 httplib.py:1203(NotConnected)
        1    0.000    0.000    0.000    0.000 tokenize.py:147(StopTokenizing)
        1    0.000    0.000    0.000    0.000 mlab.py:1205(FIFOBuffer)
        1    0.000    0.000    0.000    0.000 extras.py:1415(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 polyutils.py:69(PolyBase)
        1    0.000    0.000    0.000    0.000 npyio.py:82(BagObj)
        1    0.000    0.000    0.000    0.000 errors.py:73(PreprocessError)
        1    0.000    0.000    0.000    0.000 mathtext.py:1276(Hbox)
        1    0.000    0.000    0.000    0.000 __init__.py:243(c_char_p)
        2    0.000    0.000    0.000    0.000 calendar.py:52(__init__)
        1    0.000    0.000    0.000    0.000 io.py:84(BufferedIOBase)
        1    0.000    0.000    0.000    0.000 decimal.py:3742(_ContextManager)
        1    0.000    0.000    0.000    0.000 container.py:104(StemContainer)
        1    0.000    0.000    0.000    0.000 legend_handler.py:378(HandlerCircleCollection)
        1    0.000    0.000    0.000    0.000 patches.py:3175(_Bracket)
        1    0.000    0.000    0.000    0.000 plistlib.py:291(_InternalDict)
        1    0.000    0.000    0.000    0.000 errors.py:20(DistutilsClassError)
        1    0.000    0.000    0.000    0.000 errors.py:70(CCompilerError)
        1    0.000    0.000    0.000    0.000 colors.py:903(LogNorm)
        1    0.000    0.000    0.000    0.000 errors.py:63(DistutilsTemplateError)
        1    0.000    0.000    0.000    0.000 dates.py:961(HourLocator)
        1    0.000    0.000    0.000    0.000 tokenize.py:178(Untokenizer)
        1    0.000    0.000    0.000    0.000 patches.py:1957(Sawtooth)
        1    0.000    0.000    0.000    0.000 utils.py:1393(WarningManager)
        1    0.000    0.000    0.000    0.000 _iotools.py:442(ConversionWarning)
        1    0.000    0.000    0.000    0.000 patches.py:1769(LArrow)
        1    0.000    0.000    0.000    0.000 cbook.py:917(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2824(OneOrMore)
        1    0.000    0.000    0.000    0.000 ticker.py:217(IndexFormatter)
        1    0.000    0.000    0.000    0.000 widgets.py:1141(HorizontalSpanSelector)
        1    0.000    0.000    0.000    0.000 pkgutil.py:237(__init__)
        1    0.000    0.000    0.000    0.000 polar.py:189(RadialLocator)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1135(IdleEvent)
        1    0.000    0.000    0.000    0.000 urllib2.py:508(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 ticker.py:925(NullLocator)
        1    0.000    0.000    0.000    0.000 patches.py:3031(Curve)
        1    0.000    0.000    0.000    0.000 pickle.py:62(PicklingError)
        1    0.000    0.000    0.000    0.000 index_tricks.py:458(ndenumerate)
        1    0.000    0.000    0.000    0.000 __init__.py:388(PyDLL)
        1    0.000    0.000    0.000    0.000 tz.py:629(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:3038(_ForwardNoRecurse)
        1    0.000    0.000    0.000    0.000 __init__.py:359(_FuncPtr)
        1    0.000    0.000    0.000    0.000 case.py:33(_ExpectedFailure)
        3    0.000    0.000    0.000    0.000 core.py:783(__init__)
        2    0.000    0.000    0.000    0.000 transforms.py:915(_get_minposy)
        1    0.000    0.000    0.000    0.000 collections.py:514(get_facecolor)
        1    0.000    0.000    0.000    0.000 collections.py:150(get_paths)
        1    0.000    0.000    0.000    0.000 rcsetup.py:132(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2858(_NullToken)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:3091(Group)
        1    0.000    0.000    0.000    0.000 decimal.py:360(Underflow)
        1    0.000    0.000    0.000    0.000 mlab.py:2374(FormatFormatStr)
        1    0.000    0.000    0.000    0.000 mathtext.py:362(MathtextBackendCairo)
        1    0.000    0.000    0.000    0.000 urllib.py:945(addbase)
        1    0.000    0.000    0.000    0.000 __init__.py:176(c_long)
        1    0.000    0.000    0.000    0.000 numeric.py:2497(errstate)
        1    0.000    0.000    0.000    0.000 decimal.py:225(ConversionSyntax)
        1    0.000    0.000    0.000    0.000 core.py:781(_DomainGreater)
        1    0.000    0.000    0.000    0.000 pickle.py:82(_Stop)
        1    0.000    0.000    0.000    0.000 mathtext.py:1664(Vrule)
        1    0.000    0.000    0.000    0.000 legend_handler.py:365(HandlerPathCollection)
        1    0.000    0.000    0.000    0.000 threading.py:770(_set_daemon)
        1    0.000    0.000    0.000    0.000 mathtext.py:1770(HCentered)
        1    0.000    0.000    0.000    0.000 _internal.py:212(_missing_ctypes)
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 pkg_resources.py:186(UnknownExtra)
        1    0.000    0.000    0.000    0.000 axis3d.py:428(ZAxis)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:183(DistributionNotFound)
        1    0.000    0.000    0.000    0.000 animation.py:355(FFMpegWriter)
        1    0.000    0.000    0.000    0.000 urllib2.py:1083(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:255(c_void_p)
        1    0.000    0.000    0.000    0.000 errors.py:38(DistutilsOptionError)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:1640(CaselessLiteral)
        1    0.000    0.000    0.000    0.000 precision.py:28(PrecisionError)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:180(VersionConflict)
        1    0.000    0.000    0.000    0.000 __init__.py:205(c_longdouble)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:2117(_PositionToken)
        1    0.000    0.000    0.000    0.000 numeric.py:2493(_unspecified)
        1    0.000    0.000    0.000    0.000 httplib.py:1217(UnimplementedFileMode)
        1    0.000    0.000    0.000    0.000 streamplot.py:305(InvalidIndexError)
        1    0.000    0.000    0.000    0.000 __init__.py:226(c_ubyte)
        1    0.000    0.000    0.000    0.000 httplib.py:1234(ImproperConnectionState)
        1    0.000    0.000    0.000    0.000 arrayprint.py:712(DatetimeFormat)
        1    0.000    0.000    0.000    0.000 mathtext.py:1009(StixSansFonts)
        1    0.000    0.000    0.000    0.000 bezier.py:15(NonIntersectingPathException)
        1    0.000    0.000    0.000    0.000 core.py:750(_DomainTan)
        1    0.000    0.000    0.000    0.000 mathtext.py:1750(Filll)
        1    0.000    0.000    0.000    0.000 mathtext.py:1766(SsGlue)
        1    0.000    0.000    0.000    0.000 numeric.py:37(ComplexWarning)
        1    0.000    0.000    0.000    0.000 httplib.py:1198(HTTPException)
        1    0.000    0.000    0.000    0.000 core.py:5862(_minimum_operation)
        1    0.000    0.000    0.000    0.000 httplib.py:1206(InvalidURL)
        1    0.000    0.000    0.000    0.000 __init__.py:168(c_short)
        1    0.000    0.000    0.000    0.000 patches.py:3291(BracketA)
        1    0.000    0.000    0.000    0.000 streamplot.py:308(TerminateTrajectory)
        1    0.000    0.000    0.000    0.000 polyutils.py:56(PolyDomainError)
        1    0.000    0.000    0.000    0.000 __init__.py:189(c_int)
        1    0.000    0.000    0.000    0.000 widgets.py:58(Widget)
        1    0.000    0.000    0.000    0.000 arrayprint.py:696(ComplexFormat)
        1    0.000    0.000    0.000    0.000 suite.py:299(_DebugResult)
        1    0.000    0.000    0.000    0.000 __init__.py:260(c_bool)
        1    0.000    0.000    0.000    0.000 {method 'itervalues' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 polyutils.py:52(PolyError)
        1    0.000    0.000    0.000    0.000 io.py:81(RawIOBase)
        1    0.000    0.000    0.000    0.000 errors.py:87(UnknownFileError)
        1    0.000    0.000    0.000    0.000 errors.py:66(DistutilsByteCompileError)
        1    0.000    0.000    0.000    0.000 mathtext.py:1754(NegFil)
        1    0.000    0.000    0.000    0.000 patches.py:189(get_facecolor)
        1    0.000    0.000    0.000    0.000 contour.py:35(ClabelText)
        1    0.000    0.000    0.000    0.000 core.py:756(__init__)
        1    0.000    0.000    0.000    0.000 httplib.py:1237(CannotSendRequest)
        1    0.000    0.000    0.000    0.000 errors.py:76(CompileError)
        1    0.000    0.000    0.000    0.000 log.py:16(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:238(c_char)
        1    0.000    0.000    0.000    0.000 _endian.py:49(BigEndianStructure)
        1    0.000    0.000    0.000    0.000 core.py:5706(__array_finalize__)
        3    0.000    0.000    0.000    0.000 _inspect.py:159(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:8(<module>)
       11    0.000    0.000    0.000    0.000 transforms.py:1351(transform_path_non_affine)
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 inspect.py:630(EndOfBlock)
